%time,field.name0,field.name1,field.name2,field.pose0.position.x,field.pose0.position.y,field.pose0.position.z,field.pose0.orientation.x,field.pose0.orientation.y,field.pose0.orientation.z,field.pose0.orientation.w,field.pose1.position.x,field.pose1.position.y,field.pose1.position.z,field.pose1.orientation.x,field.pose1.orientation.y,field.pose1.orientation.z,field.pose1.orientation.w,field.pose2.position.x,field.pose2.position.y,field.pose2.position.z,field.pose2.orientation.x,field.pose2.orientation.y,field.pose2.orientation.z,field.pose2.orientation.w,field.twist0.linear.x,field.twist0.linear.y,field.twist0.linear.z,field.twist0.angular.x,field.twist0.angular.y,field.twist0.angular.z,field.twist1.linear.x,field.twist1.linear.y,field.twist1.linear.z,field.twist1.angular.x,field.twist1.angular.y,field.twist1.angular.z,field.twist2.linear.x,field.twist2.linear.y,field.twist2.linear.z,field.twist2.angular.x,field.twist2.angular.y,field.twist2.angular.z
49580000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.64965734671918,2.999668730410758,0.19228043589792793,2.2927716879675117e-06,2.3262017180012663e-06,-3.5660972855792284e-05,0.9999999993588136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.519293795313121e-06,7.929171121068126e-07,9.126416616230466e-07,-8.794613797564525e-07,-7.497749710292918e-07,2.0082186076460075e-07
49590000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.649657332280018,2.999668730699134,0.19228043585385285,2.29273719009804e-06,2.326128223149625e-06,-3.5660589684802196e-05,0.9999999993588274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5192613291960286e-06,7.929135497235146e-07,9.126423480642939e-07,-8.794682857558154e-07,-7.497719785463764e-07,2.0082531574600048e-07
49600000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.649657317841181,2.9996687309875165,0.1922804358097804,2.292702694481159e-06,2.3260547325052477e-06,-3.566020652907047e-05,0.9999999993588413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5192288514961717e-06,7.929099880726032e-07,9.126430330729566e-07,-8.794751939593688e-07,-7.497689766386527e-07,2.008287526804391e-07
49610000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.649657303402668,2.9996687312759054,0.1922804357657107,2.292668201175337e-06,2.3259812460927452e-06,-3.5659823388628674e-05,0.9999999993588552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5191963954672053e-06,7.929064218833183e-07,9.126437201772584e-07,-8.794820898688471e-07,-7.49765969855583e-07,2.00832183046037e-07
49620000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.649657288964478,2.999668731564301,0.19228043572164372,2.2926337101001307e-06,2.3259077638579994e-06,-3.565944026322308e-05,0.9999999993588693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5191639399160913e-06,7.929028636482657e-07,9.126444077494748e-07,-8.79489001156957e-07,-7.497629740513513e-07,2.0083566390767673e-07
49630000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6496572745266125,2.9996687318527027,0.19228043567757935,2.2925992212983965e-06,2.3258342858388968e-06,-3.565905715297449e-05,0.9999999993588832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.519131490694703e-06,7.928993018673602e-07,9.126450912046741e-07,-8.794959034261048e-07,-7.497599708322672e-07,2.008391203555267e-07
49640000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.649657260089071,2.9996687321411106,0.1922804356335177,2.292564734791481e-06,2.325760812046916e-06,-3.565867405794102e-05,0.999999999358897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5190990578276537e-06,7.928957410310635e-07,9.126457785908686e-07,-8.795028008124338e-07,-7.497569653931873e-07,2.0084256491705512e-07
49650000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.649657245651851,2.9996687324295253,0.1922804355894588,2.2925302505213254e-06,2.325687342398413e-06,-3.565829097807709e-05,0.9999999993589109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5190666404981129e-06,7.92892174825752e-07,9.126464647388096e-07,-8.795097091599458e-07,-7.497539768988321e-07,2.0084601835701227e-07
49660000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.649657231214956,2.999668732717946,0.19228043554540253,2.2924957685246725e-06,2.32561387696133e-06,-3.565790791345968e-05,0.9999999993589248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5190342121948381e-06,7.928886118949711e-07,9.126471493258797e-07,-8.795166096091226e-07,-7.497509748928557e-07,2.0084945613222633e-07
49670000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.649657216778384,2.999668733006373,0.192280435501349,2.2924612888220085e-06,2.3255404157693124e-06,-3.56575248640327e-05,0.9999999993589389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.519001785651073e-06,7.928850509885361e-07,9.126478371500827e-07,-8.795235054375208e-07,-7.497479663179244e-07,2.0085290487827586e-07
49680000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.649657202342135,2.999668733294807,0.19228043545729806,2.2924268113466967e-06,2.3254669586877673e-06,-3.565714182976196e-05,0.9999999993589526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5189693779553955e-06,7.928814917687067e-07,9.126485217101179e-07,-8.795304139588385e-07,-7.497449847772644e-07,2.008563602098672e-07
49690000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.649657187906211,2.9996687335832473,0.19228043541324988,2.2923923361542184e-06,2.3253935058778788e-06,-3.565675881069798e-05,0.9999999993589667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.518936973178162e-06,7.928779306926852e-07,9.126492071231611e-07,-8.795373107348917e-07,-7.497419711168361e-07,2.0085980518777227e-07
49690000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.649657173470608,2.999668733871694,0.19228043536920436,2.2923578632408072e-06,2.3253200572877017e-06,-3.565637580670446e-05,0.9999999993589805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.518904581735131e-06,7.928743675953567e-07,9.126498926896865e-07,-8.795442077852296e-07,-7.497389679953511e-07,2.0086327716021984e-07
49710000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.64965715903533,2.9996687341601462,0.19228043532516154,2.2923233925474647e-06,2.3252466128015256e-06,-3.565599281787364e-05,0.9999999993589944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5188721861946483e-06,7.928708059098016e-07,9.126505795677224e-07,-8.795511160562096e-07,-7.497359881592929e-07,2.0086673044452884e-07
49720000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.649657144600374,2.9996687344486057,0.1922804352811214,2.2922889241160953e-06,2.3251731725480505e-06,-3.565560984430577e-05,0.9999999993590083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5188398111277072e-06,7.928672454577368e-07,9.126512630921003e-07,-8.795580152910113e-07,-7.497329826770669e-07,2.00870163416899e-07
49720000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.649657130165741,2.999668734737071,0.19228043523708396,2.292254458007788e-06,2.3250997365439687e-06,-3.565522688588714e-05,0.9999999993590222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5188074304987925e-06,7.928636917519558e-07,9.12651950780578e-07,-8.795649017379553e-07,-7.497299740255353e-07,2.008736188760258e-07
49740000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.649657115731431,2.9996687350255433,0.19228043519304922,2.2922199941442736e-06,2.3250263047007888e-06,-3.565484394269586e-05,0.999999999359036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5187750511094773e-06,7.928601294486566e-07,9.126526341249509e-07,-8.795718033188271e-07,-7.497269832312603e-07,2.0087705846436763e-07
49750000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.649657101297445,2.999668735314022,0.19228043514901713,2.2921855325188914e-06,2.324952877011612e-06,-3.565446101461709e-05,0.9999999993590499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5187426877718498e-06,7.928565666957186e-07,9.126533207254022e-07,-8.795787055814811e-07,-7.497239938887131e-07,2.008805207678332e-07
49760000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.64965708686378,2.9996687356025067,0.19228043510498774,2.292151073195788e-06,2.324879453565208e-06,-3.565407810173232e-05,0.999999999359064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5187103358592674e-06,7.92852999541186e-07,9.126540065196447e-07,-8.795855944589566e-07,-7.497209869586608e-07,2.0088396652547097e-07
49760000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.649657072430439,2.9996687358909977,0.19228043506096107,2.2921166160880844e-06,2.324806034344238e-06,-3.5653695204112226e-05,0.9999999993590779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5186779821796658e-06,7.928494392624775e-07,9.126546923069986e-07,-8.795925001360555e-07,-7.497179836154674e-07,2.0088739788286093e-07
49770000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.64965705799742,2.999668736179495,0.19228043501693703,2.292082161259483e-06,2.3247326192442943e-06,-3.565331232165008e-05,0.9999999993590918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.51864564252083e-06,7.928458775627027e-07,9.126553766903313e-07,-8.795993924345761e-07,-7.497150013254778e-07,2.008908503444615e-07
49790000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.649657043564724,2.9996687364679993,0.1922804349729157,2.2920477087312335e-06,2.324659208378091e-06,-3.565292945428855e-05,0.9999999993591057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5186132985250873e-06,7.9284232086026e-07,9.126560609648463e-07,-8.796062799475689e-07,-7.49711996536627e-07,2.008943140097359e-07
49800000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.64965702913235,2.9996687367565094,0.19228043492889707,2.292013258447021e-06,2.3245858017322183e-06,-3.5652546602134543e-05,0.9999999993591195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5185809689633741e-06,7.92838759363428e-07,9.126567467030183e-07,-8.796131781366678e-07,-7.497089946454193e-07,2.0089775604173794e-07
49810000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.649657014700298,2.9996687370450257,0.1922804348848811,2.291978810408114e-06,2.324512399253291e-06,-3.565216376517181e-05,0.9999999993591334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5185486508671708e-06,7.928352040342341e-07,9.12657433842889e-07,-8.796200755120372e-07,-7.497060035627029e-07,2.009012010739421e-07
49820000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6496570002685695,2.9996687373335487,0.19228043484086782,2.2919443646478375e-06,2.324439001017203e-06,-3.5651780943382764e-05,0.9999999993591473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5185163286958175e-06,7.928316436905317e-07,9.126581170087668e-07,-8.79626965621493e-07,-7.497029973699368e-07,2.0090464937389666e-07
49830000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.649656985837163,2.9996687376220783,0.19228043479685727,2.2919099211492624e-06,2.3243656069257063e-06,-3.565139813669719e-05,0.9999999993591612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5184840124419949e-06,7.928280811939567e-07,9.126588033247286e-07,-8.796338584607951e-07,-7.497000109930418e-07,2.009081114630425e-07
49840000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6496569714060785,2.9996687379106137,0.19228043475284934,2.291875479902237e-06,2.3242922169992427e-06,-3.56510153451327e-05,0.999999999359175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.518451715289363e-06,7.928245198676704e-07,9.126594885784639e-07,-8.796407528193662e-07,-7.496970206892771e-07,2.009115697706934e-07
49840000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.649656956975317,2.999668738199156,0.19228043470884415,2.2918410409399754e-06,2.324218831314923e-06,-3.565063256878887e-05,0.9999999993591889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5184194075682695e-06,7.92820963159821e-07,9.12660172703138e-07,-8.796476399877939e-07,-7.496940150682171e-07,2.0091500790578302e-07
49860000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.649656942544877,2.9996687384877045,0.1922804346648416,2.2918066042391153e-06,2.3241454498164016e-06,-3.565024980757012e-05,0.9999999993592028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.518387119165636e-06,7.928174065298159e-07,9.126608568916725e-07,-8.796545311336721e-07,-7.496910208679856e-07,2.009184649220894e-07
49870000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6496569281147595,2.9996687387762595,0.19228043462084177,2.2917721697939413e-06,2.3240720725221025e-06,-3.564986706152229e-05,0.9999999993592167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5183548289484541e-06,7.928138501137853e-07,9.1266154390592e-07,-8.796614229922416e-07,-7.496880230925257e-07,2.0092191249866675e-07
49870000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.649656913684964,2.9996687390648207,0.19228043457684457,2.291737737574349e-06,2.323998699418267e-06,-3.564948433060759e-05,0.9999999993592308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5183225506386855e-06,7.928102915766336e-07,9.126622262759824e-07,-8.796683201553664e-07,-7.496850281862261e-07,2.009253673898543e-07
49890000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.649656899255491,2.999668739353389,0.1922804345328501,2.2917033076575536e-06,2.323925330477481e-06,-3.564910161491412e-05,0.9999999993592444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5182902897226919e-06,7.928067335477391e-07,9.126629133948736e-07,-8.796752013796465e-07,-7.496820389440709e-07,2.0092880440086865e-07
49900000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.649656884826339,2.999668739641963,0.1922804344888583,2.291668879984088e-06,2.3238519657618913e-06,-3.5648718914407e-05,0.9999999993592585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5182580262627663e-06,7.928031703572651e-07,9.126635973216689e-07,-8.796820938211818e-07,-7.496790373988838e-07,2.0093224814671695e-07
49910000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.649656870397509,2.9996687399305433,0.19228043444486917,2.2916344545609023e-06,2.323778605190127e-06,-3.564833622902912e-05,0.9999999993592724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5182257676570251e-06,7.927996116850994e-07,9.126642842512985e-07,-8.796889843948783e-07,-7.496760522137821e-07,2.0093570304304084e-07
49920000000,ground_plane,lar_ufba_room,husky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.649656855969,2.99966874021913,0.19228043440088277,2.291600031440201e-06,2.3237052488788647e-06,-3.564795355877782e-05,0.9999999993592863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.518193515363458e-06,7.927960549536646e-07,9.126649691080506e-07,-8.796958638868938e-07,-7.496730438547204e-07,2.009391582309535e-07
